Text Instruction,Label
Your objective is to categorize the tissue efficiently.,Classification
"Categorize and indicate the hyalinization, making it clearer.",Classification
Confirm the granulation tissue and label it properly.,Classification
"This image contains a edema, circle it.",Segmentation
Can you highlight and confirm the gangrenous necrosis in this picture?,Both
"Find, then assess the calcification for classification.",Classification
Verify the exact location of the lymphocytic infiltrate in the given scene.,Classification
Your objective is to detect and classify the er negative efficiently.,Both
Circle the metaplasia and label it properly.,Segmentation
"Observe and identify and analyze the signet ring cells, noting key features.",Both
Identify and highlight the fibrinoid necrosis to improve detection.,Segmentation
"Please spot the mitotic figures, we need the data.",Segmentation
"Find, then draw boundary the gangrenous necrosis for classification.",Segmentation
"Identify and analyze and indicate the invasive carcinoma, making it clearer.",Both
"This image contains a ulcer, locate and check it.",Both
"Please spot the nontumor, we need the data.",Segmentation
"Assess and indicate the cytoplasmic atypia, making it clearer.",Classification
Scan the image and highlight and confirm the tumor necrosis accurately.,Both
Analyze the image and diagnose where the atrophy is.,Classification
"Is there any mitotic figures in the region? If yes, mark out.",Segmentation
Diagnose the mucin.,Classification
Check where the invasive carcinoma is located in this image.,Classification
"Your task is to mark and determine the tumor budding, can you do it?",Both
"Please confirm the clear cells, we need the data.",Classification
We need to observe the signet ring cells for further analysis.,Classification
Mark where the mucin is located in this image.,Segmentation
"Your task is to find out if there are {obj}s or not. locate them if there is any present. the er positive, can you do it?",Both
Confirm the exact location of the mitotic figures in the given scene.,Classification
Scan the image and separate the gangrenous necrosis accurately.,Segmentation
"Your task is to outline the tumor necrosis, can you do it?",Segmentation
"Help us locate the tissue, it's important.",Segmentation
"This image contains a blood cells, assess it.",Classification
Your objective is to inspect the dysplasia efficiently.,Classification
Map the pleomorphism.,Segmentation
Identify the ulcer and label it properly.,Segmentation
Separate the mucin and label it properly.,Segmentation
Assess the calcification and label it properly.,Classification
"Help us check the edema, it's important.",Classification
Distinguish and highlight the exact location of the er positive in the given scene.,Both
Detect and classify and highlight the granulation tissue to improve detection.,Both
"This image contains a cell detection, determine it.",Classification
"Please outline and verify the clear cells, we need the data.",Both
We need to delimit the hyperplasia for further analysis.,Segmentation
Analyze the image and mark and determine where the mucin is.,Both
"Observe and judge the apoptosis, noting key features.",Classification
Locate and check the inflammation.,Both
Spot and recognize the area containing the pleomorphism with precision.,Both
"Is there any {obj} in the region? If yes, mark out. the tubules and label it properly.",Both
"Please inspect the hypertrophy, we need the data.",Classification
Find out where the neutrophilic infiltrate is located in this image.,Classification
Mark and determine the area containing the fibrinoid necrosis with precision.,Both
Analyze the image and find out if there are {obj}s or not. locate them if there is any present. where the tumor is.,Both
Can you find out the inflammation in this picture?,Classification
Identify and analyze and highlight the blood cells to improve detection.,Both
Your objective is to check the calcification efficiently.,Classification
Analyze the image and locate and check where the fibrinoid necrosis is.,Both
Can you map the tumor budding in this picture?,Segmentation
Analyze the image and judge where the atrophy is.,Classification
Scan the image and map the er positive accurately.,Segmentation
Categorize the desmoplasianuclear atypia.,Classification
"Your task is to analyze the atrophy, can you do it?",Classification
Verify where the hemorrhage is located in this image.,Classification
"Your task is to find out the gangrenous necrosis, can you do it?",Classification
Circle the hypertrophy and label it properly.,Segmentation
Scan the image and delimit the pleomorphism accurately.,Segmentation
"Help us categorize the hemorrhage, it's important.",Classification
Locate and check and determine the correct boundaries of the granulation tissue.,Both
"This image contains a cytoplasmic atypia, trace it.",Segmentation
Diagnose the er negative.,Classification
"Please trace the blood cells, we need the data.",Segmentation
"Your task is to is there any {obj} in the region? if yes, mark out. the hyalinization, can you do it?",Both
Trace and evaluate where the tumor is located in this image.,Both
"Find, then verify the desmoplasianuclear atypia for classification.",Classification
"Find, then outline and verify the invasive carcinoma for classification.",Both
Your objective is to separate the fibrosis efficiently.,Segmentation
"Find, then is there any {obj} in the region? if yes, mark out. the fibrosis for classification.",Both
Analyze the image and encircle and categorize where the dysplasia is.,Both
Mark and determine the exact location of the hyalinization in the given scene.,Both
"This image contains a inflammation, find out if there are {obj}s or not. locate them if there is any present. it.",Both
Encircle and categorize and highlight the atypia to improve detection.,Both
Trace the area containing the mitosis with precision.,Segmentation
"This image contains a mitosis, verify it.",Classification
Detect the area containing the fibrinoid necrosis with precision.,Segmentation
Can you locate the tumor budding in this picture?,Segmentation
Identify and analyze and determine the correct boundaries of the hemorrhage.,Both
Judge the exact location of the fibrinoid necrosis in the given scene.,Classification
Identify and determine the correct boundaries of the clear cells.,Segmentation
"Highlight and confirm and indicate the ulcer, making it clearer.",Both
"Observe and inspect the hyalinization, noting key features.",Classification
"Your task is to trace and evaluate the tubules, can you do it?",Both
Distinguish and highlight where the tumor budding is located in this image.,Both
"Observe and check the pleomorphism, noting key features.",Classification
"Help us analyze the calcification, it's important.",Classification
"Please identify and analyze the necrosis, we need the data.",Both
Find out if there are dysplasias or not. Locate them if there is any present.,Classification
Scan the image and encircle and categorize the fibrosis accurately.,Both
"Find, then mark the hyalinization for classification.",Segmentation
Scan the image and outline and verify the neutrophilic infiltrate accurately.,Both
"Find, then draw boundary the fibrosis for classification.",Segmentation
"Observe and highlight and confirm the mucin, noting key features.",Both
"Find, then detect and classify the fibrosis for classification.",Both
Distinguish and highlight the area containing the mucin with precision.,Both
Confirm the exact location of the hemorrhage in the given scene.,Classification
"Check and indicate the tumor budding, making it clearer.",Classification
Analyze the image and highlight and confirm where the fibrosis is.,Both
"Find, then check the fibrosis for classification.",Classification
Outline and verify the mitotic figures.,Both
Can you highlight and confirm the invasive carcinoma in this picture?,Both
Your objective is to diagnose the carcinoma in situ efficiently.,Classification
"Observe and analyze the cell detection, noting key features.",Classification
"Observe and analyze the ulcer, noting key features.",Classification
"This image contains a metaplasia, separate it.",Segmentation
"Help us distinguish and highlight the signet ring cells, it's important.",Both
"Verify and indicate the lymphocytic infiltrate, making it clearer.",Classification
Find out the mitosis.,Classification
"Observe and encircle and categorize the calcification, noting key features.",Both
Encircle and determine the correct boundaries of the er negative.,Segmentation
Inspect the fibrinoid necrosis.,Classification
"Find, then delimit the metastasis for classification.",Segmentation
"Find, then is there any {obj} in the region? if yes, mark out. the tubules for classification.",Both
Analyze the image and mark and determine where the clear cells is.,Both
Find out if there are clear cellss or not. Locate them if there is any present.,Segmentation
"This image contains a sheets, mark and determine it.",Both
Delimit where the ulcer is located in this image.,Segmentation
"This image contains a er positive, distinguish it.",Classification
Find out if there are {obj}s or not. Locate them if there is any present. the sheets.,Both
Outline and highlight the desmoplasianuclear atypia to improve detection.,Segmentation
We need to highlight the signet ring cells for further analysis.,Segmentation
"Your task is to locate the necrosis, can you do it?",Segmentation
"Trace and evaluate and indicate the atrophy, making it clearer.",Both
Your objective is to confirm the mitotic figures efficiently.,Classification
Encircle and categorize the exact location of the necrosis in the given scene.,Both
"Your task is to highlight the invasive carcinoma, can you do it?",Segmentation
Determine the area containing the hypertrophy with precision.,Classification
"Is there any sheets in the region? If yes, mark out.",Classification
Locate the exact location of the apoptosis in the given scene.,Segmentation
Analyze the image and sketch where the pleomorphism is.,Segmentation
"Confirm and indicate the clear cells, making it clearer.",Classification
Judge and highlight the cell detection to improve detection.,Classification
"Please trace and evaluate the mitosis, we need the data.",Both
Determine and highlight the hemorrhage to improve detection.,Classification
"Find, then recognize the lymphocytic infiltrate for classification.",Classification
Spot and recognize and determine the correct boundaries of the tubules.,Both
Trace and evaluate and highlight the tumor necrosis to improve detection.,Both
Highlight and confirm where the desmoplasianuclear atypia is located in this image.,Both
"Is there any cytoplasmic atypia in the region? If yes, mark out.",Both
Analyze the image and separate where the carcinoma in situ is.,Segmentation
"Help us judge the tubules, it's important.",Classification
Encircle and categorize and highlight the tumor budding to improve detection.,Both
Identify and analyze the area containing the tumor necrosis with precision.,Both
Mark the area containing the hyperplasia with precision.,Segmentation
"Please analyze the pleomorphism, we need the data.",Classification
Trace where the mitosis is located in this image.,Segmentation
"This image contains a clear cells, highlight it.",Segmentation
Find out if there are {obj}s or not. Locate them if there is any present. the tubules.,Both
"Observe and find out the dysplasia, noting key features.",Classification
Your objective is to locate the desmoplasianuclear atypia efficiently.,Segmentation
Evaluate where the calcification is located in this image.,Classification
"Observe and indicate the tubules, making it clearer.",Classification
"Is there any carcinoma in situ in the region? If yes, mark out.",Both
"Observe and draw boundary the tubules, noting key features.",Segmentation
Locate and check and determine the correct boundaries of the blood cells.,Both
"Can you is there any {obj} in the region? if yes, mark out. the hyalinization in this picture?",Both
"Find, then locate and check the sheets for classification.",Both
Analyze the image and sketch where the hyalinization is.,Segmentation
Determine and highlight the lymphocytic infiltrate to improve detection.,Classification
Detect and classify the exact location of the metaplasia in the given scene.,Both
Trace where the hyalinization is located in this image.,Segmentation
"Please distinguish and highlight the carcinoma in situ, we need the data.",Both
"Observe and find out if there are {obj}s or not. locate them if there is any present. the mitosis, noting key features.",Both
Verify and highlight the metaplasia to improve detection.,Classification
"Detect and indicate the gangrenous necrosis, making it clearer.",Segmentation
Check the area containing the cytoplasmic atypia with precision.,Classification
Your objective is to detect and classify the inflammation efficiently.,Both
Can you find out if there are {obj}s or not. locate them if there is any present. the atypia in this picture?,Both
Detect and determine the correct boundaries of the tubules.,Segmentation
We need to circle the er negative for further analysis.,Segmentation
Encircle and categorize the area containing the tumor budding with precision.,Both
"Evaluate and indicate the sheets, making it clearer.",Classification
Encircle and categorize and highlight the calcification to improve detection.,Both
We need to spot the atrophy for further analysis.,Segmentation
"Observe and distinguish and highlight the hemorrhage, noting key features.",Both
Find out if there are {obj}s or not. Locate them if there is any present. the exact location of the hypertrophy in the given scene.,Both
We need to identify and analyze the neutrophilic infiltrate for further analysis.,Both
Analyze the image and circle where the gangrenous necrosis is.,Segmentation
Your objective is to categorize the metaplasia efficiently.,Classification
Can you inspect the dysplasia in this picture?,Classification
Find out if there are carcinoma in situs or not. Locate them if there is any present.,Both
Spot and recognize the exact location of the necrosis in the given scene.,Both
Diagnose and highlight the edema to improve detection.,Classification
"Find, then distinguish the fibrosis for classification.",Classification
"Your task is to detect the tubules, can you do it?",Segmentation
Trace and evaluate where the nontumor is located in this image.,Both
"Your task is to locate the edema, can you do it?",Segmentation
Find out if there are {obj}s or not. Locate them if there is any present. the mitotic figures and label it properly.,Both
"Your task is to distinguish and highlight the pleomorphism, can you do it?",Both
"Is there any {obj} in the region? If yes, mark out. the blood cells.",Both
Can you diagnose the cell detection in this picture?,Classification
"This image contains a nontumor, delimit it.",Segmentation
Draw boundary where the hyalinization is located in this image.,Segmentation
Find out if there are er positives or not. Locate them if there is any present.,Segmentation
Scan the image and detect and classify the edema accurately.,Both
Spot the inflammation and label it properly.,Segmentation
"This image contains a pleomorphism, outline it.",Segmentation
Assess and determine the correct boundaries of the inflammation.,Classification
"This image contains a fibrosis, highlight and confirm it.",Both
Scan the image and assess the metastasis accurately.,Classification
Outline the area containing the necrosis with precision.,Segmentation
"Help us confirm the apoptosis, it's important.",Classification
Can you trace and evaluate the cytoplasmic atypia in this picture?,Both
Spot and recognize the edema and label it properly.,Both
"Spot and indicate the ulcer, making it clearer.",Segmentation
We need to draw boundary the metastasis for further analysis.,Segmentation
Scan the image and draw boundary the invasive carcinoma accurately.,Segmentation
Locate and highlight the sheets to improve detection.,Segmentation
"Help us mark and determine the hypertrophy, it's important.",Both
Scan the image and observe the apoptosis accurately.,Classification
"Observe and delimit the invasive carcinoma, noting key features.",Segmentation
We need to confirm the sheets for further analysis.,Classification
"Help us check the granulation tissue, it's important.",Classification
Judge and highlight the gangrenous necrosis to improve detection.,Classification
"Help us confirm the hemorrhage, it's important.",Classification
"Find, then confirm the cell detection for classification.",Classification
"Is there any {obj} in the region? If yes, mark out. and highlight the metaplasia to improve detection.",Both
"Please detect the metaplasia, we need the data.",Segmentation
"Is there any {obj} in the region? If yes, mark out. and indicate the hypertrophy, making it clearer.",Both
Can you highlight and confirm the neutrophilic infiltrate in this picture?,Both
"Help us locate the tumor, it's important.",Segmentation
Categorize the tumor and label it properly.,Classification
Evaluate and determine the correct boundaries of the hyperplasia.,Classification
Analyze the image and mark where the neutrophilic infiltrate is.,Segmentation
Circle the atrophy and label it properly.,Segmentation
Can you categorize the blood cells in this picture?,Classification
"This image contains a tumor budding, locate it.",Segmentation
Observe the area containing the ulcer with precision.,Classification
"Observe and detect and classify the ulcer, noting key features.",Both
Determine the area containing the fibrosis with precision.,Classification
"Find, then outline and verify the tumor for classification.",Both
Trace and determine the correct boundaries of the desmoplasianuclear atypia.,Segmentation
"Observe and outline and verify the tumor necrosis, noting key features.",Both
"Find, then mark and determine the sheets for classification.",Both
Verify and highlight the tissue to improve detection.,Classification
Recognize the calcification and label it properly.,Classification
"Observe and spot and recognize the edema, noting key features.",Both
"This image contains a ulcer, delimit it.",Segmentation
Recognize and determine the correct boundaries of the hypertrophy.,Classification
Inspect the signet ring cells.,Classification
"Observe and inspect the hyperplasia, noting key features.",Classification
Categorize the area containing the hemorrhage with precision.,Classification
"Observe and locate the atypia, noting key features.",Segmentation
Can you locate the dysplasia in this picture?,Segmentation
Spot and recognize the lymphocytic infiltrate.,Both
"Confirm and indicate the calcification, making it clearer.",Classification
Can you trace the mitosis in this picture?,Segmentation
Analyze the image and delimit where the signet ring cells is.,Segmentation
"Your task is to inspect the hyperplasia, can you do it?",Classification
Distinguish and highlight and highlight the tumor to improve detection.,Both
"Your task is to spot the ulcer, can you do it?",Segmentation
Spot the hyalinization.,Segmentation
"Is there any {obj} in the region? If yes, mark out. the dysplasia and label it properly.",Both
"Your task is to locate and check the carcinoma in situ, can you do it?",Both
"Draw boundary and indicate the mucin, making it clearer.",Segmentation
Sketch the exact location of the desmoplasianuclear atypia in the given scene.,Segmentation
"Observe and find out the pleomorphism, noting key features.",Classification
Analyze the image and encircle and categorize where the granulation tissue is.,Both
Your objective is to circle the mitosis efficiently.,Segmentation
Verify the area containing the lymphocytic infiltrate with precision.,Classification
"Observe and highlight the fibrosis, noting key features.",Segmentation
"Please diagnose the atrophy, we need the data.",Classification
Can you separate the metastasis in this picture?,Segmentation
Analyze the image and spot and recognize where the dysplasia is.,Both
Observe the hyalinization and label it properly.,Classification
Evaluate the hyalinization.,Classification
"Please find out the atypia, we need the data.",Classification
Observe where the hyperplasia is located in this image.,Classification
"Observe and distinguish the tubules, noting key features.",Classification
Can you delimit the cytoplasmic atypia in this picture?,Segmentation
"Encircle and categorize and indicate the er negative, making it clearer.",Both
Analyze the clear cells.,Classification
Mark and determine the tubules and label it properly.,Both
Can you separate the hemorrhage in this picture?,Segmentation
"Observe and distinguish and highlight the gangrenous necrosis, noting key features.",Both
"Find, then assess the inflammation for classification.",Classification
Identify where the atrophy is located in this image.,Segmentation
"Determine and indicate the hyperplasia, making it clearer.",Classification
"Your task is to separate the apoptosis, can you do it?",Segmentation
"Distinguish and indicate the cell detection, making it clearer.",Classification
"Find, then circle the fibrinoid necrosis for classification.",Segmentation
Trace and evaluate the hypertrophy and label it properly.,Both
"Observe and identify and analyze the atrophy, noting key features.",Both
"Please encircle the lymphocytic infiltrate, we need the data.",Segmentation
Confirm and highlight the tissue to improve detection.,Classification
"Your task is to detect and classify the signet ring cells, can you do it?",Both
"Help us spot the carcinoma in situ, it's important.",Segmentation
Scan the image and diagnose the necrosis accurately.,Classification
Diagnose where the mitotic figures is located in this image.,Classification
"Your task is to sketch the mitotic figures, can you do it?",Segmentation
"Please locate and check the tumor budding, we need the data.",Both
"Please identify the invasive carcinoma, we need the data.",Segmentation
Evaluate where the hyalinization is located in this image.,Classification
"This image contains a hyperplasia, is there any {obj} in the region? if yes, mark out. it.",Both
Separate the exact location of the tubules in the given scene.,Segmentation
Circle where the fibrosis is located in this image.,Segmentation
Categorize the mitosis.,Classification
Analyze the image and identify and analyze where the metastasis is.,Both
"Help us evaluate the mitotic figures, it's important.",Classification
"Please locate and check the cytoplasmic atypia, we need the data.",Both
Map the calcification and label it properly.,Segmentation
"This image contains a hemorrhage, confirm it.",Classification
Can you spot and recognize the tumor necrosis in this picture?,Both
Your objective is to outline and verify the er negative efficiently.,Both
Trace the exact location of the clear cells in the given scene.,Segmentation
Find out if there are {obj}s or not. Locate them if there is any present. the fibrinoid necrosis.,Both
"Help us determine the apoptosis, it's important.",Classification
Spot and recognize the nontumor.,Both
Your objective is to encircle and categorize the cell detection efficiently.,Both
Outline and verify and highlight the neutrophilic infiltrate to improve detection.,Both
"Your task is to judge the hyalinization, can you do it?",Classification
Find out if there are hyperplasias or not. Locate them if there is any present.,Classification
Detect and determine the correct boundaries of the necrosis.,Segmentation
Your objective is to highlight and confirm the metaplasia efficiently.,Both
"Is there any metastasis in the region? If yes, mark out.",Segmentation
Judge where the signet ring cells is located in this image.,Classification
Can you distinguish and highlight the tumor budding in this picture?,Both
Draw boundary the area containing the tubules with precision.,Segmentation
Find out where the edema is located in this image.,Classification
Recognize the pleomorphism and label it properly.,Classification
"Locate and check and indicate the nontumor, making it clearer.",Both
"This image contains a cytoplasmic atypia, trace and evaluate it.",Both
Detect and determine the correct boundaries of the cell detection.,Segmentation
Analyze the image and spot and recognize where the metastasis is.,Both
Mark and determine the neutrophilic infiltrate.,Both
Determine the area containing the metaplasia with precision.,Classification
Analyze the image and find out where the sheets is.,Classification
"Find, then find out if there are {obj}s or not. locate them if there is any present. the hyalinization for classification.",Both
Observe the area containing the tumor with precision.,Classification
Separate and determine the correct boundaries of the apoptosis.,Segmentation
We need to determine the mucin for further analysis.,Classification
"Please detect and classify the fibrosis, we need the data.",Both
Find out if there are gangrenous necrosiss or not. Locate them if there is any present.,Classification
Distinguish and determine the correct boundaries of the cytoplasmic atypia.,Classification
Locate where the er positive is located in this image.,Segmentation
Map where the pleomorphism is located in this image.,Segmentation
"Your task is to distinguish the granulation tissue, can you do it?",Classification
Analyze the calcification and label it properly.,Classification
"Analyze and indicate the tumor, making it clearer.",Classification
"Locate and check and indicate the signet ring cells, making it clearer.",Both
Spot where the hemorrhage is located in this image.,Segmentation
Inspect the signet ring cells and label it properly.,Classification
Analyze the image and judge where the fibrosis is.,Classification
Outline where the mitotic figures is located in this image.,Segmentation
"Help us confirm the blood cells, it's important.",Classification
Verify and determine the correct boundaries of the signet ring cells.,Classification
"Help us judge the hyalinization, it's important.",Classification
"Please spot the granulation tissue, we need the data.",Segmentation
"Please evaluate the hypertrophy, we need the data.",Classification
Judge the blood cells and label it properly.,Classification
"This image contains a mitosis, identify and analyze it.",Both
"Observe and is there any {obj} in the region? if yes, mark out. the apoptosis, noting key features.",Both
"Please determine the granulation tissue, we need the data.",Classification
Draw boundary and highlight the calcification to improve detection.,Segmentation
"Your task is to separate the hemorrhage, can you do it?",Segmentation
Scan the image and trace and evaluate the atypia accurately.,Both
Scan the image and spot the tumor accurately.,Segmentation
Your objective is to observe the tumor budding efficiently.,Classification
"Observe and outline and verify the nontumor, noting key features.",Both
"Help us is there any {obj} in the region? if yes, mark out. the signet ring cells, it's important.",Both
Scan the image and locate and check the calcification accurately.,Both
"Is there any {obj} in the region? If yes, mark out. the mucin and label it properly.",Both
Analyze the image and draw boundary where the fibrinoid necrosis is.,Segmentation
We need to delimit the calcification for further analysis.,Segmentation
Highlight and determine the correct boundaries of the tumor.,Segmentation
"Observe and find out if there are {obj}s or not. locate them if there is any present. the apoptosis, noting key features.",Both
Detect and classify the area containing the cell detection with precision.,Both
"Observe and circle the calcification, noting key features.",Segmentation
Spot and recognize and highlight the tubules to improve detection.,Both
"Mark and determine and indicate the tumor, making it clearer.",Both
"Your task is to spot and recognize the fibrinoid necrosis, can you do it?",Both
"This image contains a mitotic figures, detect and classify it.",Both
Can you circle the mitotic figures in this picture?,Segmentation
We need to confirm the necrosis for further analysis.,Classification
Sketch the gangrenous necrosis.,Segmentation
"Find, then observe the dysplasia for classification.",Classification
We need to encircle and categorize the metaplasia for further analysis.,Both
"Map and indicate the tumor budding, making it clearer.",Segmentation
Your objective is to delimit the carcinoma in situ efficiently.,Segmentation
"Help us diagnose the mitosis, it's important.",Classification
Locate and check and highlight the mitotic figures to improve detection.,Both
We need to find out if there are {obj}s or not. locate them if there is any present. the tissue for further analysis.,Both
"This image contains a invasive carcinoma, identify and analyze it.",Both
Evaluate and determine the correct boundaries of the fibrosis.,Classification
"Is there any er negative in the region? If yes, mark out.",Segmentation
Can you trace and evaluate the fibrinoid necrosis in this picture?,Both
Your objective is to identify and analyze the calcification efficiently.,Both
We need to identify and analyze the inflammation for further analysis.,Both
Evaluate the area containing the hyalinization with precision.,Classification
Analyze the image and outline where the tumor necrosis is.,Segmentation
Analyze the image and highlight and confirm where the fibrinoid necrosis is.,Both
Find out if there are {obj}s or not. Locate them if there is any present. and highlight the cell detection to improve detection.,Both
Scan the image and judge the invasive carcinoma accurately.,Classification
"Is there any {obj} in the region? If yes, mark out. where the mitosis is located in this image.",Both
Find out if there are mitotic figuress or not. Locate them if there is any present.,Both
Scan the image and detect and classify the metastasis accurately.,Both
Can you sketch the clear cells in this picture?,Segmentation
"Your task is to mark and determine the carcinoma in situ, can you do it?",Both
"Please draw boundary the er positive, we need the data.",Segmentation
"Your task is to confirm the desmoplasianuclear atypia, can you do it?",Classification
"Is there any invasive carcinoma in the region? If yes, mark out.",Classification
Spot where the invasive carcinoma is located in this image.,Segmentation
Observe and determine the correct boundaries of the nontumor.,Classification
Locate the tumor necrosis.,Segmentation
"Help us highlight the apoptosis, it's important.",Segmentation
"Is there any inflammation in the region? If yes, mark out.",Both
Encircle the blood cells and label it properly.,Segmentation
Outline the exact location of the er positive in the given scene.,Segmentation
"Observe and sketch the metastasis, noting key features.",Segmentation
"Your task is to circle the neutrophilic infiltrate, can you do it?",Segmentation
Assess and determine the correct boundaries of the signet ring cells.,Classification
"Help us encircle and categorize the hyalinization, it's important.",Both
"This image contains a mitotic figures, is there any {obj} in the region? if yes, mark out. it.",Both
"This image contains a atrophy, sketch it.",Segmentation
Analyze the image and detect and classify where the lymphocytic infiltrate is.,Both
Distinguish and highlight the exact location of the neutrophilic infiltrate in the given scene.,Both
Distinguish and highlight the hemorrhage.,Both
"Observe and highlight and confirm the tumor budding, noting key features.",Both
"Analyze the image and is there any {obj} in the region? if yes, mark out. where the pleomorphism is.",Both
"Detect and classify and indicate the blood cells, making it clearer.",Both
"Is there any neutrophilic infiltrate in the region? If yes, mark out.",Segmentation
Diagnose the tubules and label it properly.,Classification
Distinguish and highlight the hyalinization and label it properly.,Both
Outline the area containing the mucin with precision.,Segmentation
Your objective is to mark and determine the calcification efficiently.,Both
"This image contains a mucin, spot it.",Segmentation
"Is there any tumor in the region? If yes, mark out.",Classification
"Is there any {obj} in the region? If yes, mark out. and highlight the mitosis to improve detection.",Both
"Find, then distinguish the er positive for classification.",Classification
"Identify and indicate the necrosis, making it clearer.",Segmentation
Can you detect the tumor necrosis in this picture?,Segmentation
Categorize where the atypia is located in this image.,Classification
"Please spot and recognize the hyalinization, we need the data.",Both
Sketch the cell detection.,Segmentation
Diagnose the necrosis.,Classification
Spot and recognize the ulcer and label it properly.,Both
Outline and verify and determine the correct boundaries of the edema.,Both
Highlight and confirm where the tissue is located in this image.,Both
Observe the exact location of the neutrophilic infiltrate in the given scene.,Classification
Scan the image and observe the edema accurately.,Classification
Judge and determine the correct boundaries of the clear cells.,Classification
"Observe and spot and recognize the inflammation, noting key features.",Both
Find out if there are pleomorphisms or not. Locate them if there is any present.,Both
Analyze the image and circle where the necrosis is.,Segmentation
Scan the image and find out if there are {obj}s or not. locate them if there is any present. the tissue accurately.,Both
"Find, then judge the granulation tissue for classification.",Classification
Can you recognize the clear cells in this picture?,Classification
"Your task is to outline and verify the hemorrhage, can you do it?",Both
Can you mark the gangrenous necrosis in this picture?,Segmentation
"Trace and indicate the nontumor, making it clearer.",Segmentation
"Check and indicate the inflammation, making it clearer.",Classification
Find out if there are tubuless or not. Locate them if there is any present.,Classification
Determine and highlight the pleomorphism to improve detection.,Classification
"Find, then outline and verify the hypertrophy for classification.",Both
"Help us encircle and categorize the clear cells, it's important.",Both
Distinguish the cell detection.,Classification
"Observe and inspect the pleomorphism, noting key features.",Classification
Your objective is to verify the ulcer efficiently.,Classification
Verify the hyperplasia and label it properly.,Classification
"Your task is to spot and recognize the metaplasia, can you do it?",Both
Distinguish and highlight the exact location of the gangrenous necrosis in the given scene.,Both
"This image contains a tumor budding, trace it.",Segmentation
Can you determine the mitosis in this picture?,Classification
"Encircle and indicate the blood cells, making it clearer.",Segmentation
"This image contains a neutrophilic infiltrate, trace it.",Segmentation
Your objective is to find out if there are {obj}s or not. locate them if there is any present. the necrosis efficiently.,Both
Judge the atrophy.,Classification
Draw boundary the exact location of the nontumor in the given scene.,Segmentation
"This image contains a er negative, inspect it.",Classification
Scan the image and outline and verify the atypia accurately.,Both
Inspect and highlight the atrophy to improve detection.,Classification
"Please assess the tumor, we need the data.",Classification
Your objective is to mark the inflammation efficiently.,Segmentation
"Find, then detect and classify the metastasis for classification.",Both
Scan the image and assess the clear cells accurately.,Classification
"Find, then evaluate the metaplasia for classification.",Classification
Find out if there are hyalinizations or not. Locate them if there is any present.,Segmentation
Outline the exact location of the metaplasia in the given scene.,Segmentation
We need to trace and evaluate the er positive for further analysis.,Both
Recognize the area containing the pleomorphism with precision.,Classification
Detect and classify and determine the correct boundaries of the dysplasia.,Both
"Observe and assess the pleomorphism, noting key features.",Classification
"Is there any {obj} in the region? If yes, mark out. and indicate the atypia, making it clearer.",Both
Your objective is to distinguish the tubules efficiently.,Classification
"Please draw boundary the hypertrophy, we need the data.",Segmentation
Distinguish the exact location of the pleomorphism in the given scene.,Classification
Sketch and highlight the nontumor to improve detection.,Segmentation
Judge and determine the correct boundaries of the cytoplasmic atypia.,Classification
"Please diagnose the granulation tissue, we need the data.",Classification
Scan the image and find out if there are {obj}s or not. locate them if there is any present. the carcinoma in situ accurately.,Both
Analyze the image and draw boundary where the tumor budding is.,Segmentation
Detect and classify the hyalinization and label it properly.,Both
Find out if there are apoptosiss or not. Locate them if there is any present.,Both
Scan the image and analyze the dysplasia accurately.,Classification
Analyze the metastasis and label it properly.,Classification
"Observe and confirm the lymphocytic infiltrate, noting key features.",Classification
Separate and determine the correct boundaries of the inflammation.,Segmentation
Spot and recognize the area containing the apoptosis with precision.,Both
"Please detect and classify the er positive, we need the data.",Both
Mark the exact location of the nontumor in the given scene.,Segmentation
Distinguish and highlight the cell detection and label it properly.,Both
"Find, then spot the tumor necrosis for classification.",Segmentation
Your objective is to recognize the atypia efficiently.,Classification
Detect and highlight the cytoplasmic atypia to improve detection.,Segmentation
"Help us distinguish the er negative, it's important.",Classification
Analyze the exact location of the nontumor in the given scene.,Classification
We need to inspect the cytoplasmic atypia for further analysis.,Classification
Detect the neutrophilic infiltrate and label it properly.,Segmentation
Find out if there are fibrosiss or not. Locate them if there is any present.,Both
Observe the area containing the desmoplasianuclear atypia with precision.,Classification
Scan the image and evaluate the hyalinization accurately.,Classification
"This image contains a carcinoma in situ, judge it.",Classification
"This image contains a mitosis, trace it.",Segmentation
"Spot and recognize and indicate the neutrophilic infiltrate, making it clearer.",Both
"Find, then spot the necrosis for classification.",Segmentation
Can you encircle the er negative in this picture?,Segmentation
Determine the ulcer and label it properly.,Classification
Judge the area containing the signet ring cells with precision.,Classification
"Help us locate the hemorrhage, it's important.",Segmentation
Identify and highlight the apoptosis to improve detection.,Segmentation
"Find, then find out if there are {obj}s or not. locate them if there is any present. the tumor necrosis for classification.",Both
"Your task is to diagnose the nontumor, can you do it?",Classification
Highlight and confirm the exact location of the edema in the given scene.,Both
"Find, then draw boundary the carcinoma in situ for classification.",Segmentation
"Help us mark the ulcer, it's important.",Segmentation
"Your task is to determine the tumor necrosis, can you do it?",Classification
"Observe and detect and classify the er positive, noting key features.",Both
Scan the image and delimit the tissue accurately.,Segmentation
"Help us analyze the mitotic figures, it's important.",Classification
Assess and highlight the tumor to improve detection.,Classification
