Text Instruction,Label
"Check and indicate the blood cells, making it clearer.",0
Inspect and determine the correct boundaries of the gangrenous necrosis.,0
"Find, then observe the mitotic figures for classification.",0
Your objective is to detect and classify the nontumor efficiently.,2
"Find, then identify the mitotic figures for classification.",1
Separate and highlight the tumor necrosis to improve detection.,1
"Help us check the edema, it's important.",0
Can you detect the atypia in this picture?,1
"Identify and indicate the sheets, making it clearer.",1
"Observe and confirm the atypia, noting key features.",0
"This image contains a granulation tissue, diagnose it.",0
"Observe and diagnose the tissue, noting key features.",0
Spot and determine the correct boundaries of the tumor necrosis.,1
Analyze the image and outline and verify where the apoptosis is.,2
Analyze the image and recognize where the dysplasia is.,0
Find out if there are {obj}s or not. Locate them if there is any present. the exact location of the mitotic figures in the given scene.,2
Mark where the sheets is located in this image.,1
"Your task is to evaluate the gangrenous necrosis, can you do it?",0
Outline the exact location of the inflammation in the given scene.,1
Locate the pleomorphism and label it properly.,1
"Spot and indicate the necrosis, making it clearer.",1
Scan the image and highlight and confirm the edema accurately.,2
Detect and classify and determine the correct boundaries of the dysplasia.,2
"Separate and indicate the mucin, making it clearer.",1
Your objective is to encircle the mitotic figures efficiently.,1
"Analyze and indicate the gangrenous necrosis, making it clearer.",0
Determine and determine the correct boundaries of the carcinoma in situ.,0
Observe and highlight the tissue to improve detection.,0
Analyze the image and diagnose where the fibrinoid necrosis is.,0
Detect and highlight the tumor necrosis to improve detection.,1
Distinguish the area containing the tubules with precision.,0
"Find, then recognize the lymphocytic infiltrate for classification.",0
Encircle and categorize and determine the correct boundaries of the atrophy.,2
Judge where the apoptosis is located in this image.,0
Your objective is to draw boundary the tumor budding efficiently.,1
Scan the image and spot and recognize the fibrinoid necrosis accurately.,2
Find out the area containing the neutrophilic infiltrate with precision.,0
Locate the area containing the calcification with precision.,1
We need to trace the lymphocytic infiltrate for further analysis.,1
Analyze the image and spot and recognize where the cytoplasmic atypia is.,2
Your objective is to spot and recognize the calcification efficiently.,2
Recognize and determine the correct boundaries of the er positive.,0
"Please find out the hypertrophy, we need the data.",0
Analyze the image and spot where the cell detection is.,1
Your objective is to spot and recognize the er negative efficiently.,2
Can you detect and classify the atypia in this picture?,2
Mark the desmoplasianuclear atypia and label it properly.,1
Locate and check the exact location of the mitotic figures in the given scene.,2
We need to confirm the pleomorphism for further analysis.,0
Find out the nontumor.,0
Locate and check and determine the correct boundaries of the clear cells.,2
Scan the image and trace and evaluate the atrophy accurately.,2
"Observe and circle the blood cells, noting key features.",1
"Help us outline and verify the mucin, it's important.",2
Locate where the calcification is located in this image.,1
Trace and evaluate the atrophy and label it properly.,2
"Observe and verify the hyalinization, noting key features.",0
Analyze the image and verify where the carcinoma in situ is.,0
Distinguish and highlight the mucin.,2
Spot and highlight the mitotic figures to improve detection.,1
Scan the image and analyze the lymphocytic infiltrate accurately.,0
Can you trace and evaluate the sheets in this picture?,2
"Help us outline the atypia, it's important.",1
"Your task is to recognize the neutrophilic infiltrate, can you do it?",0
Encircle the tumor necrosis and label it properly.,1
"Distinguish and indicate the tumor budding, making it clearer.",0
We need to analyze the hyperplasia for further analysis.,0
Your objective is to find out if there are {obj}s or not. locate them if there is any present. the neutrophilic infiltrate efficiently.,2
"Find, then detect the mitotic figures for classification.",1
We need to categorize the er positive for further analysis.,0
"Observe and judge the metaplasia, noting key features.",0
Verify and highlight the tissue to improve detection.,0
"Inspect and indicate the hyperplasia, making it clearer.",0
Find out if there are {obj}s or not. Locate them if there is any present. where the sheets is located in this image.,2
Your objective is to distinguish and highlight the metastasis efficiently.,2
"Mark and determine and indicate the mitosis, making it clearer.",2
Inspect and determine the correct boundaries of the necrosis.,0
Can you identify the mitosis in this picture?,1
Analyze the image and map where the clear cells is.,1
Highlight and highlight the tissue to improve detection.,1
Analyze the image and trace and evaluate where the lymphocytic infiltrate is.,2
Your objective is to distinguish the tissue efficiently.,0
"Help us evaluate the edema, it's important.",0
Find out if there are {obj}s or not. Locate them if there is any present. the carcinoma in situ and label it properly.,2
We need to mark and determine the hyalinization for further analysis.,2
Scan the image and detect the nontumor accurately.,1
"Your task is to distinguish and highlight the hemorrhage, can you do it?",2
"Please locate and check the hemorrhage, we need the data.",2
Recognize the pleomorphism and label it properly.,0
Identify the exact location of the calcification in the given scene.,1
Locate the area containing the metastasis with precision.,1
"This image contains a fibrosis, categorize it.",0
Scan the image and locate and check the er negative accurately.,2
Inspect the area containing the necrosis with precision.,0
Your objective is to outline the ulcer efficiently.,1
Map the exact location of the tissue in the given scene.,1
"This image contains a cytoplasmic atypia, distinguish and highlight it.",2
Detect and classify and determine the correct boundaries of the blood cells.,2
Map the gangrenous necrosis.,1
Draw boundary and highlight the tumor necrosis to improve detection.,1
Analyze the image and trace where the cell detection is.,1
"Find, then trace and evaluate the nontumor for classification.",2
"Help us spot and recognize the desmoplasianuclear atypia, it's important.",2
"Please is there any {obj} in the region? if yes, mark out. the necrosis, we need the data.",2
Can you locate and check the dysplasia in this picture?,2
Can you spot and recognize the lymphocytic infiltrate in this picture?,2
Can you verify the lymphocytic infiltrate in this picture?,0
Analyze the image and mark and determine where the clear cells is.,2
"Observe and categorize the hyperplasia, noting key features.",0
Confirm the exact location of the nontumor in the given scene.,0
Scan the image and spot the hyalinization accurately.,1
Spot and recognize where the apoptosis is located in this image.,2
"This image contains a metastasis, find out if there are {obj}s or not. locate them if there is any present. it.",2
"Observe and assess the tissue, noting key features.",0
Trace and determine the correct boundaries of the gangrenous necrosis.,1
Can you identify and analyze the fibrosis in this picture?,2
"Find, then analyze the er positive for classification.",0
"This image contains a tumor necrosis, distinguish it.",0
Encircle the area containing the desmoplasianuclear atypia with precision.,1
Scan the image and delimit the nontumor accurately.,1
"Help us highlight the mucin, it's important.",1
Mark and determine the er positive and label it properly.,2
Analyze the image and determine where the er positive is.,0
Scan the image and spot the mitotic figures accurately.,1
Detect and classify where the tumor is located in this image.,2
"Help us distinguish the clear cells, it's important.",0
"Your task is to categorize the metastasis, can you do it?",0
Detect the area containing the carcinoma in situ with precision.,1
Encircle and categorize the exact location of the metastasis in the given scene.,2
Draw boundary the atrophy.,1
Find out if there are {obj}s or not. Locate them if there is any present. and highlight the tissue to improve detection.,2
"Find, then encircle the pleomorphism for classification.",1
We need to spot and recognize the lymphocytic infiltrate for further analysis.,2
"This image contains a lymphocytic infiltrate, detect and classify it.",2
Your objective is to identify the tumor necrosis efficiently.,1
Map and highlight the er negative to improve detection.,1
Detect where the er negative is located in this image.,1
"This image contains a hemorrhage, evaluate it.",0
"Find, then recognize the signet ring cells for classification.",0
Detect the metastasis.,1
Can you identify and analyze the granulation tissue in this picture?,2
"Help us recognize the cell detection, it's important.",0
"Help us analyze the necrosis, it's important.",0
Categorize the ulcer and label it properly.,0
Your objective is to categorize the metaplasia efficiently.,0
"Find, then categorize the hypertrophy for classification.",0
"Trace and indicate the tumor, making it clearer.",1
"Your task is to confirm the hyalinization, can you do it?",0
"Observe and confirm the lymphocytic infiltrate, noting key features.",0
"Locate and check and indicate the sheets, making it clearer.",2
"Is there any {obj} in the region? If yes, mark out. and highlight the blood cells to improve detection.",2
Scan the image and trace and evaluate the metaplasia accurately.,2
"Find, then outline the gangrenous necrosis for classification.",1
"Find, then trace the tubules for classification.",1
Outline and determine the correct boundaries of the apoptosis.,1
We need to diagnose the carcinoma in situ for further analysis.,0
Scan the image and trace the dysplasia accurately.,1
"Help us locate and check the tumor necrosis, it's important.",2
"Is there any signet ring cells in the region? If yes, mark out.",0
Assess the hyalinization.,0
Identify the area containing the er negative with precision.,1
Map and determine the correct boundaries of the granulation tissue.,1
"Your task is to locate and check the invasive carcinoma, can you do it?",2
"Help us mark the tumor, it's important.",1
Verify and highlight the hyalinization to improve detection.,0
"Map and indicate the mitotic figures, making it clearer.",1
We need to outline and verify the hemorrhage for further analysis.,2
Observe the er positive.,0
"Observe and judge the gangrenous necrosis, noting key features.",0
Outline and verify the nontumor and label it properly.,2
"Find, then spot the lymphocytic infiltrate for classification.",1
"Observe and find out the edema, noting key features.",0
"Analyze and indicate the necrosis, making it clearer.",0
Can you highlight the cell detection in this picture?,1
"Observe and detect the carcinoma in situ, noting key features.",1
Scan the image and encircle and categorize the hypertrophy accurately.,2
"This image contains a hyperplasia, trace and evaluate it.",2
Your objective is to locate and check the atrophy efficiently.,2
"Identify and analyze and indicate the pleomorphism, making it clearer.",2
Your objective is to find out if there are {obj}s or not. locate them if there is any present. the blood cells efficiently.,2
"Help us highlight the fibrosis, it's important.",1
"Help us map the er positive, it's important.",1
Find out if there are {obj}s or not. Locate them if there is any present. the cytoplasmic atypia.,2
We need to outline and verify the tubules for further analysis.,2
Sketch and highlight the tumor budding to improve detection.,1
Your objective is to spot and recognize the cell detection efficiently.,2
"Draw boundary and indicate the tumor, making it clearer.",1
Detect the neutrophilic infiltrate and label it properly.,1
"Detect and indicate the metaplasia, making it clearer.",1
"Your task is to observe the hemorrhage, can you do it?",0
"Separate and indicate the metastasis, making it clearer.",1
"Help us distinguish and highlight the signet ring cells, it's important.",2
Locate and check the fibrinoid necrosis and label it properly.,2
"Is there any metaplasia in the region? If yes, mark out.",2
Your objective is to sketch the mitotic figures efficiently.,1
We need to confirm the necrosis for further analysis.,0
"This image contains a sheets, mark it.",1
Outline and highlight the desmoplasianuclear atypia to improve detection.,1
"Help us analyze the calcification, it's important.",0
Encircle the area containing the mitotic figures with precision.,1
"Is there any er negative in the region? If yes, mark out.",2
Identify and analyze and highlight the tubules to improve detection.,2
"Observe and identify the lymphocytic infiltrate, noting key features.",1
"Help us verify the fibrinoid necrosis, it's important.",0
We need to highlight and confirm the invasive carcinoma for further analysis.,2
"Help us find out if there are {obj}s or not. locate them if there is any present. the cytoplasmic atypia, it's important.",2
"Find, then assess the calcification for classification.",0
"Please locate the atypia, we need the data.",1
Assess the area containing the pleomorphism with precision.,0
Analyze the image and inspect where the mucin is.,0
We need to delimit the cytoplasmic atypia for further analysis.,1
Analyze the image and distinguish where the tumor necrosis is.,0
Scan the image and outline and verify the cytoplasmic atypia accurately.,2
Your objective is to identify the clear cells efficiently.,1
Scan the image and encircle the mitosis accurately.,1
Circle where the tubules is located in this image.,1
Distinguish the fibrinoid necrosis.,0
"This image contains a calcification, evaluate it.",0
Trace the pleomorphism and label it properly.,1
Judge and determine the correct boundaries of the clear cells.,0
"Help us identify the invasive carcinoma, it's important.",1
Spot and recognize the area containing the apoptosis with precision.,2
Your objective is to detect the mitosis efficiently.,1
"Find, then detect the hyperplasia for classification.",1
Analyze the image and sketch where the pleomorphism is.,1
"Observe and separate the mucin, noting key features.",1
"Help us map the granulation tissue, it's important.",1
Find out if there are tumors or not. Locate them if there is any present.,1
Scan the image and separate the atypia accurately.,1
Delimit the area containing the mitosis with precision.,1
Find out if there are ulcers or not. Locate them if there is any present.,0
"Observe and inspect the hemorrhage, noting key features.",0
Scan the image and encircle the clear cells accurately.,1
"Is there any desmoplasianuclear atypia in the region? If yes, mark out.",0
"Please categorize the tubules, we need the data.",0
We need to locate the blood cells for further analysis.,1
"Observe and locate and check the mitotic figures, noting key features.",2
Your objective is to encircle the blood cells efficiently.,1
Check the mitosis and label it properly.,0
Analyze the image and detect and classify where the lymphocytic infiltrate is.,2
"Find, then is there any {obj} in the region? if yes, mark out. the tubules for classification.",2
Scan the image and judge the hemorrhage accurately.,0
Your objective is to identify the calcification efficiently.,1
"This image contains a carcinoma in situ, outline it.",1
Analyze the image and draw boundary where the apoptosis is.,1
Analyze the image and highlight and confirm where the fibrinoid necrosis is.,2
"This image contains a mitotic figures, confirm it.",0
"Find, then identify the signet ring cells for classification.",1
Spot and recognize the area containing the gangrenous necrosis with precision.,2
Highlight and confirm and highlight the atypia to improve detection.,2
Diagnose the exact location of the invasive carcinoma in the given scene.,0
We need to highlight and confirm the mitosis for further analysis.,2
Confirm where the atypia is located in this image.,0
Highlight and confirm and highlight the neutrophilic infiltrate to improve detection.,2
"Outline and indicate the signet ring cells, making it clearer.",1
Find out and determine the correct boundaries of the hyperplasia.,0
"This image contains a dysplasia, outline and verify it.",2
We need to encircle and categorize the mucin for further analysis.,2
We need to outline and verify the cell detection for further analysis.,2
"Please separate the mitosis, we need the data.",1
Your objective is to assess the hypertrophy efficiently.,0
"Outline and indicate the dysplasia, making it clearer.",1
"Your task is to identify the fibrinoid necrosis, can you do it?",1
Spot the exact location of the desmoplasianuclear atypia in the given scene.,1
Separate where the mitotic figures is located in this image.,1
"Help us separate the tubules, it's important.",1
"This image contains a tumor budding, outline and verify it.",2
We need to evaluate the fibrinoid necrosis for further analysis.,0
Outline and verify the desmoplasianuclear atypia and label it properly.,2
"Encircle and categorize and indicate the hemorrhage, making it clearer.",2
Map the calcification and label it properly.,1
"Your task is to trace and evaluate the nontumor, can you do it?",2
Your objective is to draw boundary the fibrinoid necrosis efficiently.,1
Outline and verify and determine the correct boundaries of the gangrenous necrosis.,2
"Observe and trace the cell detection, noting key features.",1
Mark and determine the correct boundaries of the neutrophilic infiltrate.,1
Trace and highlight the tissue to improve detection.,1
Can you mark and determine the nontumor in this picture?,2
Analyze the image and confirm where the necrosis is.,0
Check the exact location of the tubules in the given scene.,0
Find out if there are {obj}s or not. Locate them if there is any present. the area containing the hemorrhage with precision.,2
Highlight and confirm the mitotic figures.,2
"Your task is to categorize the hyperplasia, can you do it?",0
Your objective is to find out the calcification efficiently.,0
"Detect and classify and indicate the hyperplasia, making it clearer.",2
"Your task is to mark and determine the signet ring cells, can you do it?",2
Determine where the tubules is located in this image.,0
Inspect the metaplasia.,0
"Help us find out the atrophy, it's important.",0
Separate the hyperplasia.,1
"Observe and inspect the inflammation, noting key features.",0
"Find, then recognize the tumor budding for classification.",0
Spot the area containing the hypertrophy with precision.,1
Mark and determine the correct boundaries of the necrosis.,1
Analyze the area containing the invasive carcinoma with precision.,0
Detect and highlight the metaplasia to improve detection.,1
"Find, then find out if there are {obj}s or not. locate them if there is any present. the atypia for classification.",2
Scan the image and draw boundary the granulation tissue accurately.,1
"Find, then evaluate the er positive for classification.",0
Scan the image and verify the hyperplasia accurately.,0
Map the exact location of the apoptosis in the given scene.,1
Scan the image and confirm the hemorrhage accurately.,0
Determine where the mitotic figures is located in this image.,0
We need to mark the hypertrophy for further analysis.,1
"Your task is to draw boundary the tumor necrosis, can you do it?",1
Your objective is to highlight and confirm the nontumor efficiently.,2
Locate and check the area containing the neutrophilic infiltrate with precision.,2
We need to spot and recognize the neutrophilic infiltrate for further analysis.,2
Diagnose and highlight the tumor to improve detection.,0
Trace and evaluate and highlight the tubules to improve detection.,2
Highlight and confirm the exact location of the edema in the given scene.,2
"This image contains a calcification, sketch it.",1
Scan the image and spot the hyperplasia accurately.,1
"Your task is to find out the hemorrhage, can you do it?",0
Assess and determine the correct boundaries of the lymphocytic infiltrate.,0
"Your task is to evaluate the atrophy, can you do it?",0
Detect and classify the inflammation.,2
"Help us judge the signet ring cells, it's important.",0
Recognize the exact location of the er negative in the given scene.,0
Judge the area containing the calcification with precision.,0
"Observe and encircle the gangrenous necrosis, noting key features.",1
Mark and determine and highlight the sheets to improve detection.,2
Analyze the image and mark and determine where the granulation tissue is.,2
Encircle the area containing the tumor with precision.,1
"Help us identify and analyze the fibrosis, it's important.",2
Analyze the image and inspect where the lymphocytic infiltrate is.,0
Your objective is to detect and classify the hyperplasia efficiently.,2
Scan the image and determine the desmoplasianuclear atypia accurately.,0
"Please highlight and confirm the edema, we need the data.",2
Identify and determine the correct boundaries of the tubules.,1
Scan the image and distinguish and highlight the cytoplasmic atypia accurately.,2
"Please recognize the signet ring cells, we need the data.",0
Distinguish the tumor necrosis and label it properly.,0
"Find, then delimit the neutrophilic infiltrate for classification.",1
Mark and determine and highlight the er negative to improve detection.,2
Mark where the fibrosis is located in this image.,1
Detect and classify the exact location of the dysplasia in the given scene.,2
Detect and determine the correct boundaries of the tumor.,1
"Help us distinguish and highlight the granulation tissue, it's important.",2
Distinguish and highlight the fibrinoid necrosis.,2
"Find, then trace the cytoplasmic atypia for classification.",1
Find out where the dysplasia is located in this image.,0
"Is there any metastasis in the region? If yes, mark out.",1
"Observe and detect the nontumor, noting key features.",1
Your objective is to identify and analyze the er negative efficiently.,2
Scan the image and categorize the inflammation accurately.,0
Encircle and categorize the area containing the blood cells with precision.,2
Recognize and highlight the hyperplasia to improve detection.,0
Identify the area containing the desmoplasianuclear atypia with precision.,1
"Please trace the tumor necrosis, we need the data.",1
Diagnose the tubules and label it properly.,0
Separate where the hyalinization is located in this image.,1
"Is there any {obj} in the region? If yes, mark out. and indicate the er positive, making it clearer.",2
"Please trace the invasive carcinoma, we need the data.",1
Draw boundary and determine the correct boundaries of the invasive carcinoma.,1
"Please is there any {obj} in the region? if yes, mark out. the pleomorphism, we need the data.",2
Verify the invasive carcinoma.,0
Can you outline and verify the hemorrhage in this picture?,2
Find out if there are {obj}s or not. Locate them if there is any present. the exact location of the hypertrophy in the given scene.,2
Can you evaluate the lymphocytic infiltrate in this picture?,0
Locate the area containing the tumor with precision.,1
Your objective is to detect and classify the pleomorphism efficiently.,2
"Find, then mark and determine the inflammation for classification.",2
Your objective is to map the atrophy efficiently.,1
Your objective is to confirm the hemorrhage efficiently.,0
Distinguish where the edema is located in this image.,0
Can you circle the cytoplasmic atypia in this picture?,1
Find out if there are {obj}s or not. Locate them if there is any present. the sheets and label it properly.,2
Locate and check the exact location of the clear cells in the given scene.,2
"Your task is to trace and evaluate the ulcer, can you do it?",2
"This image contains a mitosis, diagnose it.",0
"Please highlight the clear cells, we need the data.",1
"Your task is to detect the er positive, can you do it?",1
"Observe and find out if there are {obj}s or not. locate them if there is any present. the mitosis, noting key features.",2
"Observe and trace and evaluate the desmoplasianuclear atypia, noting key features.",2
Your objective is to highlight and confirm the necrosis efficiently.,2
We need to encircle and categorize the signet ring cells for further analysis.,2
Analyze the image and trace where the sheets is.,1
"Is there any {obj} in the region? If yes, mark out. and indicate the neutrophilic infiltrate, making it clearer.",2
Scan the image and verify the desmoplasianuclear atypia accurately.,0
Your objective is to evaluate the mitosis efficiently.,0
"Help us find out if there are {obj}s or not. locate them if there is any present. the dysplasia, it's important.",2
"Is there any desmoplasianuclear atypia in the region? If yes, mark out.",1
"Help us delimit the lymphocytic infiltrate, it's important.",1
Outline and verify the area containing the granulation tissue with precision.,2
"Observe and observe the er positive, noting key features.",0
"Scan the image and is there any {obj} in the region? if yes, mark out. the metastasis accurately.",2
"Find, then draw boundary the inflammation for classification.",1
Circle the edema and label it properly.,1
"Spot and recognize and indicate the cell detection, making it clearer.",2
"Map and indicate the invasive carcinoma, making it clearer.",1
Mark and determine the correct boundaries of the fibrinoid necrosis.,1
Detect the metaplasia and label it properly.,1
Find out if there are neutrophilic infiltrates or not. Locate them if there is any present.,2
"Observe and highlight the mitotic figures, noting key features.",1
Scan the image and diagnose the tumor necrosis accurately.,0
Your objective is to encircle the tubules efficiently.,1
Can you distinguish and highlight the gangrenous necrosis in this picture?,2
"Help us identify the fibrinoid necrosis, it's important.",1
"Observe and identify and analyze the mitotic figures, noting key features.",2
Highlight the tumor necrosis and label it properly.,1
Categorize the area containing the cytoplasmic atypia with precision.,0
Detect the area containing the hyperplasia with precision.,1
We need to delimit the nontumor for further analysis.,1
Diagnose where the atrophy is located in this image.,0
"Find, then trace and evaluate the ulcer for classification.",2
"Find, then verify the desmoplasianuclear atypia for classification.",0
Analyze the image and confirm where the hyalinization is.,0
"Observe and highlight the blood cells, noting key features.",1
Inspect and highlight the atypia to improve detection.,0
"Your task is to detect the calcification, can you do it?",1
"Help us determine the atrophy, it's important.",0
"This image contains a inflammation, find out it.",0
Scan the image and distinguish the clear cells accurately.,0
We need to detect the mitosis for further analysis.,1
"Find, then is there any {obj} in the region? if yes, mark out. the dysplasia for classification.",2
Find out if there are {obj}s or not. Locate them if there is any present. and highlight the necrosis to improve detection.,2
"Observe and judge the carcinoma in situ, noting key features.",0
"Observe and find out the atrophy, noting key features.",0
Detect and classify the area containing the hyperplasia with precision.,2
Sketch and highlight the calcification to improve detection.,1
Mark the lymphocytic infiltrate.,1
Trace and highlight the carcinoma in situ to improve detection.,1
Confirm and determine the correct boundaries of the neutrophilic infiltrate.,0
Delimit the area containing the lymphocytic infiltrate with precision.,1
Analyze the image and check where the mitotic figures is.,0
"Observe and diagnose the clear cells, noting key features.",0
"Find, then spot the dysplasia for classification.",1
Analyze the image and find out if there are {obj}s or not. locate them if there is any present. where the granulation tissue is.,2
Delimit and determine the correct boundaries of the nontumor.,1
Sketch the tubules.,1
"Help us outline the cytoplasmic atypia, it's important.",1
"Help us analyze the desmoplasianuclear atypia, it's important.",0
Spot the er positive.,1
"This image contains a cell detection, mark and determine it.",2
Scan the image and diagnose the hyperplasia accurately.,0
Outline the mucin.,1
"Observe and is there any {obj} in the region? if yes, mark out. the neutrophilic infiltrate, noting key features.",2
Inspect and highlight the sheets to improve detection.,0
"Is there any fibrinoid necrosis in the region? If yes, mark out.",2
Analyze the image and check where the hyalinization is.,0
Analyze the area containing the clear cells with precision.,0
"Observe and indicate the carcinoma in situ, making it clearer.",0
Scan the image and separate the tumor necrosis accurately.,1
Can you find out the hyperplasia in this picture?,0
Your objective is to distinguish and highlight the ulcer efficiently.,2
"Check and indicate the gangrenous necrosis, making it clearer.",0
Check the clear cells.,0
Delimit the cell detection and label it properly.,1
Identify and determine the correct boundaries of the signet ring cells.,1
Spot the exact location of the pleomorphism in the given scene.,1
"This image contains a ulcer, delimit it.",1
We need to check the metaplasia for further analysis.,0
"This image contains a hemorrhage, highlight and confirm it.",2
Scan the image and draw boundary the hypertrophy accurately.,1
"This image contains a mitosis, identify and analyze it.",2
"Please observe the neutrophilic infiltrate, we need the data.",0
"This image contains a cytoplasmic atypia, trace it.",1
Your objective is to verify the apoptosis efficiently.,0
"Please trace and evaluate the ulcer, we need the data.",2
"Your task is to evaluate the ulcer, can you do it?",0
Detect and classify and highlight the mitosis to improve detection.,2
Can you distinguish and highlight the dysplasia in this picture?,2
Analyze the image and confirm where the fibrosis is.,0
Confirm the tubules.,0
Encircle the area containing the fibrinoid necrosis with precision.,1
Your objective is to spot and recognize the mitotic figures efficiently.,2
We need to evaluate the er positive for further analysis.,0
Can you highlight the hyalinization in this picture?,1
"Is there any hemorrhage in the region? If yes, mark out.",0
"Find, then identify the tumor necrosis for classification.",1
"Help us recognize the nontumor, it's important.",0
"Your task is to map the cell detection, can you do it?",1
Confirm and highlight the tissue to improve detection.,0
"Help us trace the granulation tissue, it's important.",1
Your objective is to identify the cell detection efficiently.,1
"This image contains a er negative, judge it.",0
Map the tumor necrosis.,1
Categorize the area containing the fibrosis with precision.,0
We need to highlight and confirm the tumor budding for further analysis.,2
Distinguish and highlight the atrophy.,2
"Help us mark the nontumor, it's important.",1
Identify and analyze and highlight the edema to improve detection.,2
"Help us diagnose the hyperplasia, it's important.",0
Trace and evaluate the clear cells.,2
Mark and determine the inflammation.,2
Confirm where the tubules is located in this image.,0
Sketch and determine the correct boundaries of the mitosis.,1
Analyze the calcification and label it properly.,0
Scan the image and highlight and confirm the tumor necrosis accurately.,2
"Find, then mark and determine the tubules for classification.",2
Separate and determine the correct boundaries of the atrophy.,1
Your objective is to analyze the cytoplasmic atypia efficiently.,0
Locate and check and highlight the carcinoma in situ to improve detection.,2
Scan the image and confirm the invasive carcinoma accurately.,0
Detect and classify the exact location of the lymphocytic infiltrate in the given scene.,2
"Observe and spot and recognize the atrophy, noting key features.",2
Categorize the area containing the hyalinization with precision.,0
Scan the image and locate the nontumor accurately.,1
Observe the exact location of the cytoplasmic atypia in the given scene.,0
We need to spot and recognize the atypia for further analysis.,2
Determine the exact location of the inflammation in the given scene.,0
"Please draw boundary the atrophy, we need the data.",1
Highlight and confirm the dysplasia and label it properly.,2
"This image contains a atypia, separate it.",1
Inspect and determine the correct boundaries of the mitotic figures.,0
Your objective is to identify the sheets efficiently.,1
Scan the image and outline and verify the granulation tissue accurately.,2
Scan the image and outline and verify the neutrophilic infiltrate accurately.,2
"Observe and evaluate the tubules, noting key features.",0
"Detect and indicate the necrosis, making it clearer.",1
"This image contains a calcification, is there any {obj} in the region? if yes, mark out. it.",2
"Your task is to find out if there are {obj}s or not. locate them if there is any present. the fibrinoid necrosis, can you do it?",2
"This image contains a neutrophilic infiltrate, encircle and categorize it.",2
Confirm the mitotic figures and label it properly.,0
"Find, then judge the granulation tissue for classification.",0
"Please spot the metastasis, we need the data.",1
"Is there any tumor budding in the region? If yes, mark out.",2
Can you identify and analyze the mucin in this picture?,2
Locate and determine the correct boundaries of the cell detection.,1
"Assess and indicate the gangrenous necrosis, making it clearer.",0
Find out if there are {obj}s or not. Locate them if there is any present. the fibrinoid necrosis.,2
"Is there any cell detection in the region? If yes, mark out.",1
Spot the ulcer and label it properly.,1
"Separate and indicate the tumor budding, making it clearer.",1
Draw boundary the tubules.,1
Analyze the image and locate where the dysplasia is.,1
Encircle the exact location of the tumor budding in the given scene.,1
"Observe and outline the necrosis, noting key features.",1
Detect the area containing the atypia with precision.,1
Mark and determine and highlight the nontumor to improve detection.,2
Determine the exact location of the atrophy in the given scene.,0
"Your task is to outline and verify the hemorrhage, can you do it?",2
Detect and classify the exact location of the cell detection in the given scene.,2
Can you analyze the tissue in this picture?,0
Analyze the image and highlight where the cell detection is.,1
"Help us distinguish and highlight the neutrophilic infiltrate, it's important.",2
Recognize the granulation tissue and label it properly.,0
Scan the image and inspect the fibrosis accurately.,0
Circle and highlight the cytoplasmic atypia to improve detection.,1
Locate and check the metaplasia.,2
Scan the image and observe the hemorrhage accurately.,0
Distinguish and highlight the clear cells to improve detection.,0
Mark and determine where the carcinoma in situ is located in this image.,2
Categorize the exact location of the sheets in the given scene.,0
Find out if there are {obj}s or not. Locate them if there is any present. where the fibrosis is located in this image.,2
"Observe and locate and check the desmoplasianuclear atypia, noting key features.",2
Find out if there are tubuless or not. Locate them if there is any present.,2
Highlight and highlight the cell detection to improve detection.,1
"Find out if there are {obj}s or not. Locate them if there is any present. and indicate the neutrophilic infiltrate, making it clearer.",2
Scan the image and find out if there are {obj}s or not. locate them if there is any present. the carcinoma in situ accurately.,2
Encircle and categorize the exact location of the invasive carcinoma in the given scene.,2
Confirm the exact location of the mitotic figures in the given scene.,0
Trace and evaluate the calcification.,2
"Is there any tissue in the region? If yes, mark out.",2
"Observe and categorize the calcification, noting key features.",0
"Please diagnose the atrophy, we need the data.",0
Judge the atypia.,0
Outline the exact location of the tumor in the given scene.,1
Identify and analyze the calcification and label it properly.,2
Can you inspect the neutrophilic infiltrate in this picture?,0
Assess where the blood cells is located in this image.,0
"Distinguish and indicate the inflammation, making it clearer.",0
"This image contains a nontumor, locate and check it.",2
"Please spot the granulation tissue, we need the data.",1
Detect the sheets.,1
Circle and highlight the necrosis to improve detection.,1
"Please verify the apoptosis, we need the data.",0
"Map and indicate the atypia, making it clearer.",1
Highlight and confirm where the fibrosis is located in this image.,2
Circle the hyperplasia and label it properly.,1
Scan the image and distinguish and highlight the hyalinization accurately.,2
"Help us spot the ulcer, it's important.",1
Detect and classify the atypia.,2
Trace and evaluate the area containing the cell detection with precision.,2
"Help us find out the necrosis, it's important.",0
"Help us confirm the blood cells, it's important.",0
"Observe and indicate the hyperplasia, making it clearer.",0
Distinguish the exact location of the hyperplasia in the given scene.,0
Identify the nontumor.,1
"Find, then distinguish and highlight the lymphocytic infiltrate for classification.",2
Your objective is to inspect the granulation tissue efficiently.,0
"Find, then separate the granulation tissue for classification.",1
Highlight and confirm the exact location of the atrophy in the given scene.,2
Distinguish and highlight the exact location of the hyperplasia in the given scene.,2
Outline and verify and highlight the calcification to improve detection.,2
"Find, then locate the nontumor for classification.",1
"Please detect and classify the fibrosis, we need the data.",2
"Find, then identify and analyze the fibrinoid necrosis for classification.",2
